mutant_id,program,operator,before,after,label
c953cffe91ef2fa5ec2031f755b753305721e75d,Profit.c,ABSI,bonus=bonus4+(i-400000)*0.03;,bonus=bonus4+(abs(i)-400000)*0.03;,1
c959483826ce7799e651467044d05b85888d240b,Schedule.c,AOIS,return (list);,return list--;,1
c97fddd235b687464aab479d39235449a8afe77e,Profit.c,ABSI,bonus=bonus2+(i-200000)*0.05;,bonus=bonus2+(abs(i)-200000)*0.05;,1
c98147711145fea8b0d7667d5790de9e0510d29b,ArrayUtils.java,AOIU,startIndex = array.length - 1;,startIndex = array.length - -1;,0
c984af0467cebfcf284ae65bb2bc095778a2c573,Bisect.java,AORB,double diff = x * x - N;,double diff = x % x - N;,0
c98e0f11048a458a32008e6b66a6689d4f0c3669,Defroster.c,ROR,if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e >= 0),1
c9b8cdab8b7cad1b8fe3655931cf80a15967db48,Replace.c,ABSI,jt = jp + CLOSIZE;,jt = abs(jp) + CLOSIZE;,1
c9b8d641a4deecdf683d42516ebbcef24144425c,Defroster.c,ROR,if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF == 0 )),if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF != 0 )),1
c9c33b41534a8dd7c6905d800ca2727f1a17cfae,Defroster.java,ROR,if (( We1_BA_DEF_ev_ctr1 >= ((  int ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF == 0 )),if (( We1_BA_DEF_ev_ctr1 >= ((  int ) 1000 )) && ( confirmation_e != 0 ) && ( ControlElement_DEF == 0 )),1
c9f50eeb5fcf53e17f5f647caf93efe5b9ccd8ac,bubble.c,AOIS,a[i]=a[j];,a[i]=a[j]++;,1
c9fb6d4628072af1c805b335012eb193ce4a1b90,Triangle.java,,if (trian == 3 && b + c > a) {,if (trian == 3 == b + c > a) {,1
ca5b626cd79f6044426377dfc962134365a7e9e0,Defroster.java,ROR,if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e == 0 && confirmation_e > 0),1
ca66310501bd1ddb8bc3d3d8187133fd7150b52c,Triangle.c,ROR,if(a>c),if(a>=c),1
ca665dbb78496bfff435493f813c570d7b4c9b59,Triangle.java,LOI,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || ~a + c < b || b + c < a) {,0
ca736b391cede50173a4b070d3fc0868d096a467,Space.c,ABSI,"parserro(*tp, 7, word);","parserro(*tp, 7, abs(word));",1
ca73d298e1d51ef7fbad01e95f2afca99f056cdc,QuickSort.java,ROR,if (data[max] < data[i]) {,if (data[max] == data[i]) {,0
cac64e186e817a362bb38be37e81a41454283748,Defroster.c,AOIS,if ( request > 0 && ( error_e == 0)),if ( request > 0 && ( error_e-- == 0)),1
cae03c2acd7a55c5532fc2131bc97a6d21a9a7a2,Vector3D.java,AORB,double threshold = 0.6 * getNorm();,double threshold = 0.6 - getNorm();,0
cb1bead060552c7145a5681dc48d7626d0f1229d,QuickSort.java,ISDL,"if (first < upper - 1) { quicksort( data, first, upper - 1 ); }",,0
cb1f36fd389ee74328c640ac60c624be8190edb0,Triangle.java,AORB,trian = trian + 1;,trian = trian;,0
cb2411f25e2bcd4836ce0bf24d65f5337ed8c516,Carsimulator.c,AORB,fdist = fdist + (fspeed/36.0)/ticksPerSecond;,fdist = fdist - (fspeed/36.0)/ticksPerSecond;,1
cb304e87691da2b742af6d5041497e082e813bd0,Triangle.java,AOIU,return ISOSCELES;,return -ISOSCELES;,0
cb49b114c85617277d5a14782f51baa33c4848ff,ArrayUtils.java,CR,startIndexInclusive = 0;,startIndexInclusive = 1;,0
cb669f81e0de2577540fea235d70cd82eae77f66,Defroster.java,ROR,if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 > ((  int ) 3250 )) && error_e > 0 && confirmation_e > 0),1
cb7013fce2804fe2c2cb65cdfcfcee477c5d1396,Defroster.c,AOIS,if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF == 0 )),if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( ++confirmation_e == 0 ) && ( ControlElement_DEF == 0 )),1
cb72b3c4b5415431e3a2a6c68596d58b4b648837,Hashmap.c,ABSI,"curr = hashmap_hash_int(m, key);","curr = hashmap_hash_int(m, abs(key));",1
cb7c671923365d80400d81b0df80d6046d5545ef,Triangle.java,LOI,if (trian > 3) {,if (~trian > 3) {,0
cbad7b075d09118b1642d7ec36bcf7b203969b80,XmlFriendlyNameCoder.java,ROD,if (c == dollarReplacementFirstChar || c == escapeReplacementFirstChar) {,if (c == dollarReplacementFirstChar || false) {,0
cbc314875f74a6211ccaa415d76ca3aa483966e8,Space.c,ABSI,"parserro(*curr_ptr, 3, groupname);","parserro(abs(*curr_ptr), 3, groupname);",1
cbd274dc51d905fe60a728c95797582ef1dee45c,Simulator.java,CR,for (int i = 0; i < nodesList.size(); i++) {,for (int i = 1; i < nodesList.size(); i++) {,0
cbecfca398becf47ffd3b95de5965de36474a243,WordUtils.java,,if (str == null || str.length() == 0 || delimLen == 0) {,if (str == null || str.length() == 1 || delimLen == 1) {,0
cc043480ae7b4283280d0eae8aae0f0fae3b388f,ArrayUtils.java,AOIU,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; i >= -1; i--) {,0
cc09296013074cdc934fc9e58bab03125925ab77,Triangle.c,AOIS,else if(a==b||b==c),else if(a==b||b--==c),1
cc0f8bf0bcb97e576ce5ba0db5ea184bc04ada4c,Profit.c,ABSI,bonus=bonus2+(i-200000)*0.05;,bonus=abs(bonus2)+(i-200000)*0.05;,1
cc39d2ac9c3d6dabc45cf724876901373d5a19a7,Carsimulator.c,ROR,if (fspeed>maxSpeed),if (fspeed>=maxSpeed),1
cc4e49bda1d2db5c9cb044822bab5de0a2fd3588,ArrayUtils.java,AORB,startIndex = array.length - 1;,startIndex = array.length * 1;,0
cc4f50003bc776aa7681c0a61c024ef2aeac0cf1,ArrayUtils.java,CR,startIndexInclusive = 0;,startIndexInclusive = 1;,0
cc67eccb7d349b43ccc9a3c4fcafda77ec1da8a3,Triangle.java,AOIS,if (a == c) {,if (a-- == c) {,0
cc804d43fae62fc791ad3d974bcdcf122050a174,ArrayUtils.java,ROR,if (newSize <= 0) {,if (newSize == 0) {,0
cc8e2f61bcf8b07609271cdfd4f6141361579c30,Replace.c,AOIU,"junk = addstr(src[*i], dest, j, maxset);","junk = addstr(src[*i], abs(dest), j, maxset);",1
cc915af8493681080453700dd1cee23c4eb9ec32,Bisect.java,AORB,diff = x * x - N;,diff = x * x / N;,0
ccb2911f638ad002620455954917869a24353ae3,Triangle.java,AOIS,trian = trian + 2;,trian = ++trian + 2;,0
ccb2fd389add125bb2489445841be93e50fd63e6,QuickSort.java,ROD,if (data[max] < data[i]) {,if (true) {,0
ccbb67a454f1a5099c539e14615cf9c00766ffdb,Replace.c,ABSI,result = i;,result = abs(i);,1
ccc4acddf20598dc80234d899b0583d127920f71,Replace.c,ABSI,"junk = addstr(CCL, pat, j, MAXPAT);","junk = addstr(CCL, abs(pat), j, MAXPAT);",1
ccd2672f0e8ffabae7b23d51febaf56e4b865b59,QuickSort.java,AOIS,int bound = data[first];,int bound = data[first++];,0
cce096245b574acce0325547a8b90457bcf15b92,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (a % b < c || a + c < b || b + c < a) {,0
ccf31d7045cad3ce1598bf5670f4174c145316ae,Bisect.java,AOIS,double r = x;,double r = x++;,0
cd21516cd70b328c340133065a622a38d0825be4,ArrayUtils.java,AOIU,startIndexInclusive = 0;,startIndexInclusive = -1;,0
cd56a88c85e7d2e05169f06e83c45de631e179d6,ArrayUtils.java,ROR,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; i == 0; i--) {,0
cd5cdce78c0f8bebcc3ff3c3e9d2eb56df3ee385,Schedule.c,ABSI,return f_ele;,return abs(f_ele);,1
cd6e6b95cb9e6988b6876e3dce53b064dd78c698,Replace.c,AOIU,"junk = addstr(k, dest, j, maxset);","junk = addstr(k, dest, j, abs(maxset));",1
cd99d704a86d17ea6db2943a710966c82c131ae7,Space.c,ABSI,word[i] = ch;,word[i] = abs(ch);,1
cdadc6a73775438ee0ccc48b4136a57c807c8d79,QuickSort.java,AOIS,if (data[max] < data[i]) {,if (data[max] < data[i--]) {,0
cdc32ef14016377f46c3dcbfcdd2d1c1331aa214,ArrayUtils.java,FCDL,"map.put(entry.getKey(), entry.getValue());",;,0
cdcbfa421c70912b1d46d8f01b85eec0ec3dcb66,Vector3D.java,AORB,double inverse  = 1 / Math.sqrt(x * x + z * z);,double inverse  = 1 * Math.sqrt(x * x + z * z);,0
cdd34d05b586f6b4aa6318cde03a6787717009e6,ArrayUtils.java,AOIU,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; i >= -1; i--) {,0
cde781df9ce3058cf965fde34764699c091c3481,Space.c,ROR,while (((isalnum(ch)) || (ch == '_')) && (i < KWDSLEN) && ((*curr_ptr) != NULL)) {,while (((isalnum(ch)) || (ch == '_')) && (i != KWDSLEN) && ((*curr_ptr) != NULL)) {,1
cdeadf5a74d0d72a122c6da4c6694d2a736c4239,Carsimulator.c,AOIS,fspeed = fspeed+((throttle - fspeed/airResistance - 2*brakepedal))/ticksPerSecond;,fspeed = fspeed+((throttle - fspeed++/airResistance - 2*brakepedal))/ticksPerSecond;,1
cdfef53088d50095172e64ef0f08ac9354dd0d53,Triangle.java,,if (trian == 3 && b + c > a) {,if (false) {,0
ce01cb5dabc0a21b684673509b6531dbdf51118e,ArrayUtils.java,CR,"System.arraycopy(array, startIndexInclusive, subarray, 0, newSize);","System.arraycopy(array, startIndexInclusive, subarray, 1, newSize);",0
ce029c86cf5c1d37c9eb888ce1642acd8000b8fc,ArrayUtils.java,AOIU,if (startIndexInclusive < 0) {,if (startIndexInclusive < -1) {,0
ce0edbf98d342e63f9072efc1dc32809c0c52adc,Defroster.java,AOIS,if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && --error_e > 0 && confirmation_e > 0),1
ce154567fda0e73c57daaa56e8d6b0b7cec46c96,Bisect.java,ROR,if (diff > 0) {,if (diff <= 0) {,0
ce1f7ea98792ce8938684fc2c54f1aa5963b491f,Triangle.java,SEOI,if (a + b < c || a + c < b || b + c < a) {,if (!(a + b < c) || a + c < b || b + c < a) {,0
ce27c43004c913774e1a238fdf0f9de7274fe678,Triangle.java,ROR,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || b <= 0 || c < 0) {,0
ce3d70cc6bd3eec054822560c7db970b58c52f77,Calendar.c,AOIS,day_code = (year + x1 - x2 + x3) %7;,day_code = (year + x1 - x2-- + x3) %7;,1
ce6f819d4b8a10ee55af8a65dd5dcd1be9efafb8,Vector3D.java,AORB,double threshold = 0.6 * getNorm();,double threshold = 0.6 + getNorm();,0
ceafc4a845b86068addc71bbb2e88edb333fc3dc,QuickSort.java,LOI,if (data.length < 2) {,if (~data.length < 2) {,0
cef0ce203b3a0fcadcc0f30f96a93a5c8382bba4,Triangle.java,SEOR,if (a + b < c || a + c < b || b + c < a) {,if (a + b != c || a + c < b || b + c < a) {,0
cf174e1299734b6186a0a1734684d565f4b927cd,Triangle.java,ISDL,if (trian > 3) { return EQUILATERAL; },,0
cf3266a652c5681fd9614b258584609a5418e4e1,Bubble.java,AOIS,xyz=a[i];,xyz=a[i]++;,1
cf3ec256e3191d0043d464b765727bf5cb951539,QuickSort.java,AOIS,"swap( data, data.length - 1, max );","swap( data, data.length - 1, max-- );",1
cf4a5f4a15bf16a2a3f8ac21f7204e2e4d00bf1c,ArrayUtils.java,AOIU,if (newSize <= 0) {,if (newSize <= -1) {,0
cf6e520602b48012248589f1ebe7b7b733b11d83,QuickSort.java,LOI,"quicksort( data, 0, data.length - 2 );","quicksort( data, 0, ~data.length - 2 );",0
cf858d1958a0be06830d6f873caa2bb6cfb6a111,Flex.c,ABSI,input_files = argv; firstprot = NIL;,input_files = abs(argv); firstprot = abs(NIL);,1
cf89775bf8b6f9cf055fec48940f67e3364b36ef,ArrayUtils.java,ROR,if (startIndex < 0) {,if (startIndex <= 0) {,0
cf9796b79603a4c5666ab6431827cef8a0ea11e6,ArrayUtils.java,ROR,if (endIndexExclusive > array.length) {,if (endIndexExclusive >= array.length) {,0
cfa626bfda7c98ea713e52eb5c00a13d5ff330f3,ArrayUtils.java,ROR,if (endIndexExclusive > array.length) {,if (endIndexExclusive != array.length) {,0
cfb40018d2a4a5e3524a4fe34855683356395e81,Bisect.java,AORB,double diff = x * x - N;,double diff = x * x / N;,0
cfc055b08873b0cf2bd9254df8d73590d6066931,ArrayUtils.java,ROR,if (newSize <= 0) {,if (newSize < 0) {,0
cfcc6d3b96dad2ae958ce1f5c4ad31b693d9e14a,XmlFriendlyNameCoder.java,,"if (c == dollarReplacementFirstChar && name.startsWith(dollarReplacement, i)) {","if (c == dollarReplacementFirstChar == name.startsWith(dollarReplacement, i)) {",0
cfda630dec192aa46808c2385c39219a843a5204,Bisect.java,ADL,diff = x * x - N;,,0
cfed530a40f1da3494173d852c8e62596fd29157,Calendar.c,AOIS,day_code = (year + x1 - x2 + x3) %7;,day_code = (year + x1 - x2 + x3++) %7;,1
cfeed7199d6beb7d155f764255292b6305264f1a,Hashmap.c,AOIS,return status;,return status++;,1
cff560882d526892c6813db7c3065dfb43ff2acc,Replace.c,ABSI,"k = amatch(lin, i, pat, j + patsize(pat, j));","k = amatch(lin, i, pat, j + patsize(abs(pat), j));",1
d004a66dc1ed0e7afb94424291a75cce53618e33,ArrayUtils.java,CR,startIndexInclusive = 0;,startIndexInclusive = 1;,0
d01f39b34398e718dfe5b29d324bfc2081694e7c,Triangle.java,AORB,trian = trian + 1;,trian = trian / 1;,0
d03d4905d27153a3ff80ac205341ddd02014dc62,ArrayUtils.java,CR,startIndex = array.length - 1;,startIndex = array.length - 0;,0
d0492614041b8c8428cc9190f9e3cb0e5c90470f,Make.c,AOIU,name = p + 1;,name = p++ + 1;,1
d08beb9297632629652dd516ccaaf2e1a3e64f6a,QuickSort.java,AOIS,data[j] = tmp;,data[j] = tmp--;,1
d08fc312520274a367a1d6baecb0475f3d0a35aa,Triangle.java,ADL,trian = trian + 2;,,0
d09a3764c47b72bedc93bd71b5b0ee938a303f0b,QuickSort.java,LOI,int tmp = data[i];,int tmp = data[~i];,0
d09dff469d113640126d8d08f4b1e2e02daf8efb,Defroster.c,AOIS,if ( Clip_15 == 0),if ( Clip_15-- == 0),1
d0a692ac6f7b1b7cc5d2614186bb239d20193c41,ArrayUtils.java,CR,if (startIndexInclusive < 0) {,if (startIndexInclusive < 1) {,0
d0d61c17bfef1f3e190fc2ff8f2b4aca70fba8a1,Defroster.c,ABSI,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,We1_BA_DEF = -abs(We1_BA_DEF_ev_ctr2) * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,1
d0d6fc2d256647c6f7d1c9976561567cad243778,ArrayUtils.java,AORB,startIndex = array.length - 1;,startIndex = array.length + 1;,0
d0dbebda2e7c23a98343da9530a3dd8bef38aa37,Profit.c,ABSI,bonus=bonus4+(i-400000)*0.03;,bonus=abs(bonus4)+(i-400000)*0.03;,1
d0f0d0c986d8b72d7846b3eaf4db04c94e6fb7bb,ArrayUtils.java,AORB,int newSize = endIndexExclusive - startIndexInclusive;,int newSize = endIndexExclusive / startIndexInclusive;,0
d10441a274137513dfb8eedf6e6c4917f52ab641,Bisect.java,SEOI,while (Math.abs(diff) > mEpsilon) {,while (!(Math.abs( diff ) > mEpsilon)) {,0
d10c42f75c8f94637fd92d18ae45095ffc6e5f81,Replace.c,AOIS,"junk = addstr(ENDSTR, pat, &j, MAXPAT);","junk = addstr(ENDSTR, pat--, &j, MAXPAT);",1
d11e77739f5dae314ca2c3c6be76766a253013af,Defroster.java,AOIS,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( --We1_BA_DEF_ev_ctr3 - 1000);,1
d128f227c30ebc4331e626ac1842d71775400b99,Vector3D.java,ROR,if (threshold == 0) {,if (threshold <= 0) {,1
d14416899f8c9f61112b6ef0ccbdc4824c1aca04,Profit.c,AOIS,if(i<=100000),if(++i<=100000),0
d16a2e7b05d0e6816f5e6a595a7bb61a803605c8,Bisect.java,,return r;,return 0;,0
d17be0c093178c4d0a29214e5b2c7983c2bd826c,WordUtils.java,AOIU,for (int i = 0; i < strLen; i++) {,for (int i = -1; i < strLen; i++) {,0
d17f47e7425a22c6543c9c4d60acf3a9e543bf63,Defroster.java,AORB,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 + ( We1_BA_DEF_ev_ctr3 - 1000);,1
d182da1fe189c1857b30c765ddf061d99d8c414c,Triangle.java,AORB,trian = trian + 3;,trian = trian % 3;,0
d1840a6d6a6c436277bbc86eb8c93ee491fdc847,Hashmap.c,ABSI,return m;,return abs(m);,1
d19e33053e86e3b1a8684f29fc44d5e5445828ec,QuickSort.java,AOIS,data[i] = data[j];,data[i] = data[j--];,0
d1abfd0b0a2d8ee7652752131e7a7d5527059ad4,Bisect.java,AORB,x = (m + x) / 2;,x = m + x;,0
d1bf2287ddf1602cf243f6db91a8dfd17cc9ca02,Defroster.c,AOIS,if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF == 0 )),if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF-- == 0 )),1
d1c9d8d80b35004907a29250871f89405e2d916b,Triangle.java,ROR,if (a + b < c || a + c < b || b + c < a) {,if (a + b != c || a + c < b || b + c < a) {,0
d1cad664c614eb592be237b0f2157630b1352938,Defroster.java,AOIS,if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e > 0 && --confirmation_e > 0),1
d1d3e8c2f78237eb4a0a80f3ee9a530eb52d7243,Triangle.java,AOIU,if (trian == 0) {,if (trian == -1) {,0
d1feaba988ee8a40ae283945f7ecb0395a9da7db,ArrayUtils.java,ROD,} else if (startIndex >= array.length) {,} else if (true) {,0
d2185e895ea67721a7cc3aeec3e01abe13f1adbb,Defroster.java,AOIS,if ( ControlElement_DEF == 0),if ( ControlElement_DEF-- == 0),1
d219fa49d3964bb90fbb0a9b6b127e4366aa85e9,Vector3D.java,AORB,double inverse  = 1 / Math.sqrt(x * x + y * y);,double inverse  = 1 / Math.sqrt(x * x / (y * y));,0
d2351e2dc40f25180f0ce52fc6d96883d068064b,ArrayUtils.java,CDL,if (startIndexInclusive < 0) {,if (false) {,0
d24104c930c71f8ada3cddc44531fc02d9e13b69,Triangle.c,AOIS,else if(a==b||b==c),else if(a--==b||b==c),1
d2526ad289ef4fd42bd82605c352a213d5dfe6d5,ArrayUtils.java,AOIU,for (int i = 0; i < array.length; i++) {,for (int i = -1; i < array.length; i++) {,0
d2cb7d8d7f4939b39eaef2870206ab3c6440f1a9,ArrayUtils.java,ROR,if (entry.length < 2) {,if (entry.length != 2) {,0
d2e969cae2d3ef9a36441670b16b1b05ce43aafd,Replace.c,ABSI,"junk = addstr(ENDSTR, &(*sub), &j, MAXPAT);","junk = addstr(ENDSTR, &(*sub), &j, abs(MAXPAT));",1
d31c6f8e80cd869691f49800cc058ddb719503e6,Triangle.java,,if (trian == 3 && b + c > a) {,if (trian == 3 == b + c > a) {,1
d3328e0a2cffd2e1ae8f4ed54c27703a7cb93140,ArrayUtils.java,ROR,} else if (startIndex >= array.length) {,} else if (startIndex > array.length) {,0
d337f461c40cbc1759ffdfdc5e7344006d91a4a2,ArrayUtils.java,CR,if (startIndexInclusive < 0) {,if (startIndexInclusive < 1) {,0
d352d330baa1f25534f8c856f6b17db01bce66aa,Triangle.java,AORB,trian = trian + 1;,trian = trian - 1;,0
d37b941c29e3a0f985f346bb5fb9f63c263115a5,XmlFriendlyNameCoder.java,,if (c == dollarReplacementFirstChar || c == escapeReplacementFirstChar) {,if (c == dollarReplacementFirstChar != (c == escapeReplacementFirstChar)) {,0
d395195ccb4fef6020fdfa621f5df099a155a700,ArrayUtils.java,AORB,final Map map = new HashMap((int) (array.length * 1.5));,final Map map = new HashMap((int) (array.length / 1.5));,1
d3b14ff3b7683e390e2aa512d96bc05424a6a890,Carsimulator.c,AOIS,throttle =throttle+5.0;,throttle =throttle--+5.0;,1
d3bdac1a2d529d6eb9823b7fae52bb8c81c8e43b,Replace.c,AOIS,"junk = addstr(escjunk, dest, j, maxset);","junk = addstr(escjunk, dest, j--, maxset);",1
d3c15513b0874cdf81285203d76b3ca9fffb610f,ArrayUtils.java,ROR,if (newSize <= 0) {,if (newSize < 0) {,0
d3e4709bbf3adefb02ae3af2ba2650d3121ed5f6,Triangle.java,LOI,if (trian == 1 && a + b > c) {,if (trian == 1 && a + b > ~c) {,0
d43113ad040acb43811d1b987032fd661a346134,Triangle.c,AOIS,t=a;,t=--a;,0
d4336fbdea042a2c06de4f6082cb3fe825ce572c,ArrayUtils.java,ROR,} else if (startIndex >= array.length) {,} else if (startIndex == array.length) {,0
d436530b6e170483e79d0dbe5ff014671d232dd4,Defroster.c,AOIS,if ( request > 0 && ( error_e == 0)),if ( request > 0 && ( error_e++ == 0)),1
d452f4bda4903889723441108ac9ce43dd002bf5,Simulator.java,ADL,nmbrOfNodes--;,;,0
d454fcecde6fd68f34e520e73a52be0ac58d2d70,Schedule.c,ABSI,a_list->last = a_ele;,a_list->last = abs(a_ele);,1
d46b6292968c7100e584afcc17caf33ee0d4032e,Triangle.c,ROR,else if(a==b||b==c),else if(a==b||b>=c),1
d47017940db3f4e0793c50ab44f692be2eaf7ef3,ArrayUtils.java,ROR,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; i > 0; i--) {,0
d474bd8da172fd49523d81561764eca6a3a3a0dc,Defroster.c,AOIS,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,We1_BA_DEF = ++We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,1
d490af0fba953255924c3d3084dc3ca1cf9a463e,Triangle.java,AOIS,if (a == c) {,if (a++ == c) {,0
d4b2384a70635c4a1255933b9a6269e1f35505ab,Triangle.java,,if (a <= 0 || b <= 0 || c <= 0) {,if ((a <= 0 || b <= 0) ^ c <= 0) {,0
d4b52da6676798d5bea2294a1821242e8d6d6fd6,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || a - c < b || b + c < a) {,0
d4c6e344c72903301587bedc0e8f2de29cf6ac36,Profit.c,AORB,bonus=bonus2+(i-200000)*0.05;,bonus=bonus2+(i%200000)*0.05;,1
d4f286e5733aa59c8b17e34419f666044448e163,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || false || b + c < a) {,0
d4f4ed28e6ea058af8596c0539600014f9bf4a43,XmlFriendlyNameCoder.java,AORB,i += escapeCharReplacement.length() - 1;,i += escapeCharReplacement.length() * 1;,0
d50daf07b85acdaedef694079f6ec70d5e2188cc,Bisect.java,AOIS,r = x;,r = x--;,1
d51790120b90c3a85fe4b1e2e39022c893e5a9f0,ArrayUtils.java,AORB,startIndex = array.length - 1;,startIndex = array.length / 1;,0
d51fa0ae7308fc377e77212e8aff236dff6dc6e7,QuickSort.java,ROR,if (data[max] < data[i]) {,if (data[max] <= data[i]) {,1
d54251433492a5fe4ce8f9d3f24c39d4694934e4,ArrayUtils.java,VDL,if (objectToFind.equals(array[i])) {,if (false) {,0
d54c5ac4f5e7ad0bf79e9099de5b269d82e8c0de,Flex.c,ABSI,input_files = argv; tblsiz = tblsiz + csize;,input_files = abs(argv); tblsiz = tblsiz + abs(csize);,1
d54f49231b3038327ef8a54e32668598f815656a,Bisect.java,ROR,if (diff < 0) {,if (diff == 0) {,0
d5687a250a73e56680452acd121a0776c472f830,Bisect.java,ADL,r = x;,,0
d574a31726987cec3b1e6c6098e6fc8728e929f9,ArrayUtils.java,ROR,if (newSize <= 0) {,if (newSize < 0) {,0
d598e266e74abdb269798b2656b53360094221d8,QuickSort.java,ROR,if (upper + 1 < last) {,if (upper + 1 != last) {,0
d5abc799d95c636f9c6f7cd0707acb97a6f7396f,QuickSort.java,AOIS,"swap( data, upper, first );","swap( data, upper, first-- );",0
d5aebda01d8e3a09ac4161284a64f8657d8b2c3d,QuickSort.java,ROR,for (int i = 1; i < data.length; i++) {,for (int i = 1; i == data.length; i++) {,0
d5b39fd3631d9b8cb1ab974c0c50624224a9f92f,Simulator.java,AORB,nAifsd = sifs + aifs1 * slot;,nAifsd = sifs + aifs1 + slot;,0
d5c27e21e09ffa49bcd80b5c46690827d05f7193,Replace.c,AOIS,"junk = addstr(escjunk, dest, j, maxset);","junk = addstr(escjunk, dest, j++, maxset);",1
d5dd0703320a07b0fd2205a5712a174595838197,Triangle.java,,if (b == c) {,if (false) {,0
d63b9927d4a4842d6552b211df90bd54a5ee6376,QuickSort.java,AORB,"quicksort( data, upper + 1, last );","quicksort( data, upper / 1, last );",0
d649fac20813699256a15d9254216dde658c4b36,Profit.c,AOIS,bonus=bonus10+(i-1000000)*0.01;,bonus=bonus10+(i++-1000000)*0.01;,1
d66b5c35d6e5e8d244461440e7a62e649bf79c84,XmlFriendlyNameCoder.java,CR,i += dollarReplacement.length() - 1;,i += dollarReplacement.length() - 0;,0
d6942f8c79aa9027edc3f145e8525e01cc1c7450,Hashmap.c,AOIS,return status;,return status--;,1
d69b0a4b00e85f9045d39945a97c0211d1fd92ad,WordUtils.java,ROR,if (wrapLength < 1) {,if (wrapLength != 1) {,0
d6cc8c4b2056feb4a9de44e092ba669081f06512,Triangle.java,AOIS,if (trian == 0) {,if (trian-- == 0) {,0
d6d8459ef1dc0d5c2c5c264264e99228f5f793d6,Triangle.java,CDL,if (trian == 3 && b + c > a) {,if (false && b + c > a) {,0
d6d94bbcd5d233f189f9c92127295fa1c61e0523,Schedule.c,AOIS,d_list->first = d_ele->next;,d_list->first = d_ele->next++;,1
d6ddede8c67dfa094d4cbc570747c1deeac60efb,Triangle.java,,if (a + b < c || a + c < b || b + c < a) {,if ((a + b < c || a + c < b) ^ b + c < a) {,0
d6efbd058b2b5211f0e763653622398db668cb04,WordUtils.java,VDL,"if (isDelimiter(ch, delimiters)) {",if (false) {,0
